event,startTime
A,07/03/2019 19:48
C,07/03/2019 19:48
A,07/03/2019 19:48
A,07/03/2019 19:48
D,07/03/2019 19:48
B,07/03/2019 19:49
E,07/03/2019 19:49
B,07/03/2019 19:49
B,07/03/2019 19:49
C,07/03/2019 19:49
D,07/03/2019 19:50
F,07/03/2019 19:50
E,07/03/2019 19:50
D,07/03/2019 19:50
F,07/03/2019 19:50
C,07/03/2019 19:51
C,07/03/2019 19:51
C,07/03/2019 19:51
A,07/03/2019 19:51
A,07/03/2019 19:51
F,07/03/2019 19:52
F,07/03/2019 19:52
F,07/03/2019 19:52
B,07/03/2019 19:52
B,07/03/2019 19:52
D,07/03/2019 19:53
C,07/03/2019 19:53
A,07/03/2019 19:53
A,07/03/2019 19:54
A,07/03/2019 19:54
C,07/03/2019 19:54
D,07/03/2019 19:54
B,07/03/2019 19:54
B,07/03/2019 19:55
B,07/03/2019 19:55
F,07/03/2019 19:55
F,07/03/2019 19:55
C,07/03/2019 19:55
E,07/03/2019 19:56
E,07/03/2019 19:56
A,07/03/2019 19:56
D,07/03/2019 19:56
C,07/03/2019 19:57
C,07/03/2019 19:57
A,07/03/2019 19:57
B,07/03/2019 19:57
F,07/03/2019 19:57
F,07/03/2019 19:58
F,07/03/2019 19:58
B,07/03/2019 19:58
A,07/03/2019 19:58
E,07/03/2019 19:58
A,07/03/2019 19:58
C,07/03/2019 19:59
B,07/03/2019 19:59
C,07/03/2019 19:59
A,07/03/2019 19:59
B,07/03/2019 19:59
A,07/03/2019 20:00
E,07/03/2019 20:00
C,07/03/2019 20:00
F,07/03/2019 20:00
B,07/03/2019 20:00
A,07/03/2019 20:00
D,07/03/2019 20:00
A,07/03/2019 20:00
B,07/03/2019 20:01
F,07/03/2019 20:01
E,07/03/2019 20:01
D,07/03/2019 20:01
A,07/03/2019 20:01
A,07/03/2019 20:01
A,07/03/2019 20:01
B,07/03/2019 20:01
C,07/03/2019 20:01
B,07/03/2019 20:01
A,07/03/2019 20:01
E,07/03/2019 20:02
F,07/03/2019 20:02
C,07/03/2019 20:02
A,07/03/2019 20:02
B,07/03/2019 20:02
B,07/03/2019 20:02
B,07/03/2019 20:02
E,07/03/2019 20:02
F,07/03/2019 20:02
D,07/03/2019 20:02
B,07/03/2019 20:02
C,07/03/2019 20:03
F,07/03/2019 20:03
B,07/03/2019 20:03
E,07/03/2019 20:03
C,07/03/2019 20:03
D,07/03/2019 20:03
C,07/03/2019 20:03
C,07/03/2019 20:03
D,07/03/2019 20:03
F,07/03/2019 20:04
C,07/03/2019 20:04
C,07/03/2019 20:04
E,07/03/2019 20:04
C,07/03/2019 20:04
F,07/03/2019 20:04
F,07/03/2019 20:04
C,07/03/2019 20:04
A,07/03/2019 20:05
E,07/03/2019 20:05
F,07/03/2019 20:05
F,07/03/2019 20:05
F,07/03/2019 20:05
F,07/03/2019 20:05
B,07/03/2019 20:06
A,07/03/2019 20:06
F,07/03/2019 20:06
D,07/03/2019 20:07
B,07/03/2019 20:07
C,07/03/2019 20:08
E,07/03/2019 20:08
A,07/03/2019 20:08
F,07/03/2019 20:09
C,07/03/2019 20:09
B,07/03/2019 20:09
A,07/03/2019 20:10
F,07/03/2019 20:10
E,07/03/2019 20:10
B,07/03/2019 20:11
C,07/03/2019 20:11
E,07/03/2019 20:12
F,07/03/2019 20:12
A,07/03/2019 20:13
C,07/03/2019 20:13
B,07/03/2019 20:14
A,07/03/2019 20:14
F,07/03/2019 20:14
A,07/03/2019 20:14
C,07/03/2019 20:15
B,07/03/2019 20:15
B,07/03/2019 20:15
E,07/03/2019 20:16
D,07/03/2019 20:16
A,07/03/2019 20:16
A,07/03/2019 20:16
C,07/03/2019 20:16
F,07/03/2019 20:17
C,07/03/2019 20:17
B,07/03/2019 20:17
B,07/03/2019 20:17
D,07/03/2019 20:17
A,07/03/2019 20:17
A,07/03/2019 20:18
F,07/03/2019 20:18
D,07/03/2019 20:18
D,07/03/2019 20:18
F,07/03/2019 20:18
B,07/03/2019 20:18
B,07/03/2019 20:19
C,07/03/2019 20:19
C,07/03/2019 20:19
C,07/03/2019 20:19
D,07/03/2019 20:20
F,07/03/2019 20:20
F,07/03/2019 20:20
E,07/03/2019 20:20
A,07/03/2019 20:20
C,07/03/2019 20:21
A,07/03/2019 20:21
F,07/03/2019 20:21
B,07/03/2019 20:21
A,07/03/2019 20:21
F,07/03/2019 20:22
B,07/03/2019 20:22
C,07/03/2019 20:22
B,07/03/2019 20:22
C,07/03/2019 20:23
E,07/03/2019 20:23
D,07/03/2019 20:23
D,07/03/2019 20:24
F,07/03/2019 20:24
C,07/03/2019 20:24
F,07/03/2019 20:25
F,07/03/2019 20:25
A,07/03/2019 20:26
A,07/03/2019 20:26
A,07/03/2019 20:27
A,07/03/2019 20:27
B,07/03/2019 20:27
B,07/03/2019 20:27
B,07/03/2019 20:28
B,07/03/2019 20:28
D,07/03/2019 20:28
C,07/03/2019 20:28
E,07/03/2019 20:29
D,07/03/2019 20:29
A,07/03/2019 20:29
C,07/03/2019 20:29
E,07/03/2019 20:29
C,07/03/2019 20:30
C,07/03/2019 20:30
A,07/03/2019 20:30
B,07/03/2019 20:30
F,07/03/2019 20:30
F,07/03/2019 20:30
F,07/03/2019 20:31
A,07/03/2019 20:31
A,07/03/2019 20:31
F,07/03/2019 20:31
B,07/03/2019 20:31
E,07/03/2019 20:31
B,07/03/2019 20:32
B,07/03/2019 20:32
C,07/03/2019 20:32
C,07/03/2019 20:32
E,07/03/2019 20:33
D,07/03/2019 20:33
E,07/03/2019 20:33
F,07/03/2019 20:33
C,07/03/2019 20:34
C,07/03/2019 20:34
F,07/03/2019 20:34
F,07/03/2019 20:35
F,07/03/2019 20:35
A,07/03/2019 20:35
A,07/03/2019 20:35
B,07/03/2019 20:36
B,07/03/2019 20:36
D,07/03/2019 20:37
D,07/03/2019 20:37
C,07/03/2019 20:38
C,07/03/2019 20:38
F,07/03/2019 20:39
F,07/03/2019 20:39
A,07/03/2019 20:39
A,07/03/2019 20:40
B,07/03/2019 20:40
B,07/03/2019 20:41
A,07/03/2019 20:41
C,07/03/2019 20:41
A,07/03/2019 20:42
C,07/03/2019 20:42
A,07/03/2019 20:42
B,07/03/2019 20:42
E,07/03/2019 20:42
B,07/03/2019 20:43
E,07/03/2019 20:43
B,07/03/2019 20:43
E,07/03/2019 20:43
A,07/03/2019 20:43
F,07/03/2019 20:43
D,07/03/2019 20:44
F,07/03/2019 20:44
D,07/03/2019 20:44
A,07/03/2019 20:44
C,07/03/2019 20:44
B,07/03/2019 20:44
A,07/03/2019 20:44
C,07/03/2019 20:45
A,07/03/2019 20:45
C,07/03/2019 20:45
B,07/03/2019 20:45
F,07/03/2019 20:45
E,07/03/2019 20:45
B,07/03/2019 20:45
F,07/03/2019 20:46
A,07/03/2019 20:46
B,07/03/2019 20:46
F,07/03/2019 20:46
A,07/03/2019 20:46
D,07/03/2019 20:46
C,07/03/2019 20:46
E,07/03/2019 20:46
B,07/03/2019 20:47
C,07/03/2019 20:47
B,07/03/2019 20:47
C,07/03/2019 20:47
A,07/03/2019 20:47
F,07/03/2019 20:47
C,07/03/2019 20:47
C,07/03/2019 20:48
E,07/03/2019 20:48
D,07/03/2019 20:48
F,07/03/2019 20:48
B,07/03/2019 20:48
F,07/03/2019 20:48
A,07/03/2019 20:49
D,07/03/2019 20:49
F,07/03/2019 20:49
C,07/03/2019 20:49
C,07/03/2019 20:49
A,07/03/2019 20:50
B,07/03/2019 20:50
F,07/03/2019 20:50
F,07/03/2019 20:50
E,07/03/2019 20:50
A,07/03/2019 20:51
B,07/03/2019 20:51
C,07/03/2019 20:51
A,07/03/2019 20:51
A,07/03/2019 20:51
F,07/03/2019 20:51
B,07/03/2019 20:52
D,07/03/2019 20:52
D,07/03/2019 20:52
B,07/03/2019 20:52
B,07/03/2019 20:52
A,07/03/2019 20:52
E,07/03/2019 20:53
C,07/03/2019 20:53
F,07/03/2019 20:53
D,07/03/2019 20:53
D,07/03/2019 20:53
B,07/03/2019 20:53
C,07/03/2019 20:54
F,07/03/2019 20:54
A,07/03/2019 20:54
C,07/03/2019 20:54
C,07/03/2019 20:54
E,07/03/2019 20:54
F,07/03/2019 20:55
B,07/03/2019 20:55
F,07/03/2019 20:55
F,07/03/2019 20:55
A,07/03/2019 20:55
C,07/03/2019 20:55
A,07/03/2019 20:56
C,07/03/2019 20:56
B,07/03/2019 20:56
F,07/03/2019 20:56
B,07/03/2019 20:57
D,07/03/2019 20:57
C,07/03/2019 20:57
C,07/03/2019 20:58
A,07/03/2019 20:58
F,07/03/2019 20:58
D,07/03/2019 20:58
D,07/03/2019 20:59
B,07/03/2019 20:59
F,07/03/2019 20:59
F,07/03/2019 21:00
C,07/03/2019 21:00
A,07/03/2019 21:00
E,07/03/2019 21:01
B,07/03/2019 21:01
F,07/03/2019 21:02
C,07/03/2019 21:02
D,07/03/2019 21:03
F,07/03/2019 21:04
A,07/03/2019 21:04
B,07/03/2019 21:05
D,07/03/2019 21:06
A,07/03/2019 21:07
C,07/03/2019 21:07
A,07/03/2019 21:07
A,07/03/2019 21:07
B,07/03/2019 21:08
F,07/03/2019 21:08
B,07/03/2019 21:08
B,07/03/2019 21:08
D,07/03/2019 21:09
E,07/03/2019 21:09
C,07/03/2019 21:09
C,07/03/2019 21:10
A,07/03/2019 21:10
C,07/03/2019 21:10
E,07/03/2019 21:10
F,07/03/2019 21:11
B,07/03/2019 21:11
F,07/03/2019 21:11
F,07/03/2019 21:11
D,07/03/2019 21:12
A,07/03/2019 21:13
C,07/03/2019 21:13
B,07/03/2019 21:14
F,07/03/2019 21:14
A,07/03/2019 21:15
E,07/03/2019 21:15
A,07/03/2019 21:16
B,07/03/2019 21:16
C,07/03/2019 21:16
B,07/03/2019 21:17
E,07/03/2019 21:17
F,07/03/2019 21:17
A,07/03/2019 21:17
C,07/03/2019 21:18
C,07/03/2019 21:18
B,07/03/2019 21:18
E,07/03/2019 21:19
F,07/03/2019 21:19
A,07/03/2019 21:19
C,07/03/2019 21:19
F,07/03/2019 21:20
B,07/03/2019 21:20
A,07/03/2019 21:20
D,07/03/2019 21:20
A,07/03/2019 21:21
A,07/03/2019 21:21
C,07/03/2019 21:21
B,07/03/2019 21:21
F,07/03/2019 21:21
B,07/03/2019 21:22
B,07/03/2019 21:22
D,07/03/2019 21:22
D,07/03/2019 21:22
C,07/03/2019 21:23
E,07/03/2019 21:23
F,07/03/2019 21:23
C,07/03/2019 21:23
D,07/03/2019 21:24
C,07/03/2019 21:24
F,07/03/2019 21:24
F,07/03/2019 21:25
F,07/03/2019 21:25
A,07/03/2019 21:27
B,07/03/2019 21:28
A,07/03/2019 21:28
A,07/03/2019 21:29
D,07/03/2019 21:29
B,07/03/2019 21:29
A,07/03/2019 21:29
A,07/03/2019 21:29
B,07/03/2019 21:30
C,07/03/2019 21:30
C,07/03/2019 21:30
B,07/03/2019 21:30
B,07/03/2019 21:30
E,07/03/2019 21:31
F,07/03/2019 21:31
A,07/03/2019 21:31
D,07/03/2019 21:31
E,07/03/2019 21:31
D,07/03/2019 21:31
C,07/03/2019 21:32
B,07/03/2019 21:32
A,07/03/2019 21:32
A,07/03/2019 21:32
A,07/03/2019 21:32
F,07/03/2019 21:32
C,07/03/2019 21:32
C,07/03/2019 21:32
F,07/03/2019 21:33
C,07/03/2019 21:33
B,07/03/2019 21:33
B,07/03/2019 21:33
B,07/03/2019 21:33
F,07/03/2019 21:33
F,07/03/2019 21:33
A,07/03/2019 21:34
A,07/03/2019 21:34
A,07/03/2019 21:34
A,07/03/2019 21:34
A,07/03/2019 21:34
D,07/03/2019 21:34
E,07/03/2019 21:34
C,07/03/2019 21:34
E,07/03/2019 21:34
B,07/03/2019 21:35
B,07/03/2019 21:35
B,07/03/2019 21:35
A,07/03/2019 21:35
B,07/03/2019 21:35
B,07/03/2019 21:35
F,07/03/2019 21:35
C,07/03/2019 21:35
D,07/03/2019 21:35
C,07/03/2019 21:35
E,07/03/2019 21:36
C,07/03/2019 21:36
C,07/03/2019 21:36
B,07/03/2019 21:36
C,07/03/2019 21:36
E,07/03/2019 21:36
F,07/03/2019 21:36
F,07/03/2019 21:36
F,07/03/2019 21:36
C,07/03/2019 21:37
D,07/03/2019 21:37
E,07/03/2019 21:37
A,07/03/2019 21:37
D,07/03/2019 21:37
D,07/03/2019 21:37
C,07/03/2019 21:37
F,07/03/2019 21:38
F,07/03/2019 21:38
F,07/03/2019 21:38
B,07/03/2019 21:38
C,07/03/2019 21:38
F,07/03/2019 21:38
A,07/03/2019 21:38
F,07/03/2019 21:38
E,07/03/2019 21:39
F,07/03/2019 21:39
B,07/03/2019 21:39
A,07/03/2019 21:39
A,07/03/2019 21:40
C,07/03/2019 21:40
A,07/03/2019 21:40
C,07/03/2019 21:40
B,07/03/2019 21:40
B,07/03/2019 21:41
F,07/03/2019 21:41
B,07/03/2019 21:41
E,07/03/2019 21:41
D,07/03/2019 21:41
D,07/03/2019 21:42
A,07/03/2019 21:42
D,07/03/2019 21:42
F,07/03/2019 21:42
C,07/03/2019 21:42
C,07/03/2019 21:43
A,07/03/2019 21:43
B,07/03/2019 21:43
C,07/03/2019 21:43
F,07/03/2019 21:43
A,07/03/2019 21:44
F,07/03/2019 21:44
B,07/03/2019 21:44
C,07/03/2019 21:44
F,07/03/2019 21:44
A,07/03/2019 21:44
A,07/03/2019 21:45
B,07/03/2019 21:45
C,07/03/2019 21:45
E,07/03/2019 21:45
B,07/03/2019 21:45
A,07/03/2019 21:45
B,07/03/2019 21:46
D,07/03/2019 21:46
E,07/03/2019 21:46
F,07/03/2019 21:46
C,07/03/2019 21:46
B,07/03/2019 21:46
A,07/03/2019 21:46
A,07/03/2019 21:46
E,07/03/2019 21:47
C,07/03/2019 21:47
F,07/03/2019 21:47
D,07/03/2019 21:47
E,07/03/2019 21:47
B,07/03/2019 21:47
A,07/03/2019 21:47
A,07/03/2019 21:47
B,07/03/2019 21:47
C,07/03/2019 21:48
F,07/03/2019 21:48
F,07/03/2019 21:48
C,07/03/2019 21:48
C,07/03/2019 21:48
B,07/03/2019 21:48
B,07/03/2019 21:48
D,07/03/2019 21:48
F,07/03/2019 21:49
F,07/03/2019 21:49
E,07/03/2019 21:49
D,07/03/2019 21:49
C,07/03/2019 21:49
C,07/03/2019 21:49
A,07/03/2019 21:50
A,07/03/2019 21:50
F,07/03/2019 21:50
C,07/03/2019 21:50
A,07/03/2019 21:50
D,07/03/2019 21:50
F,07/03/2019 21:50
B,07/03/2019 21:51
A,07/03/2019 21:51
B,07/03/2019 21:51
F,07/03/2019 21:51
B,07/03/2019 21:51
F,07/03/2019 21:51
A,07/03/2019 21:51
E,07/03/2019 21:52
B,07/03/2019 21:52
C,07/03/2019 21:52
C,07/03/2019 21:52
B,07/03/2019 21:52
C,07/03/2019 21:53
C,07/03/2019 21:53
D,07/03/2019 21:53
E,07/03/2019 21:53
A,07/03/2019 21:53
D,07/03/2019 21:53
F,07/03/2019 21:54
D,07/03/2019 21:54
F,07/03/2019 21:54
F,07/03/2019 21:54
A,07/03/2019 21:54
B,07/03/2019 21:54
C,07/03/2019 21:54
F,07/03/2019 21:55
A,07/03/2019 21:55
B,07/03/2019 21:55
C,07/03/2019 21:55
F,07/03/2019 21:55
A,07/03/2019 21:56
B,07/03/2019 21:56
E,07/03/2019 21:56
E,07/03/2019 21:56
B,07/03/2019 21:57
C,07/03/2019 21:57
C,07/03/2019 21:57
F,07/03/2019 21:57
E,07/03/2019 21:58
D,07/03/2019 21:58
A,07/03/2019 21:58
F,07/03/2019 21:58
C,07/03/2019 21:59
F,07/03/2019 21:59
B,07/03/2019 21:59
A,07/03/2019 21:59
A,07/03/2019 21:59
F,07/03/2019 22:00
D,07/03/2019 22:00
B,07/03/2019 22:00
A,07/03/2019 22:00
B,07/03/2019 22:00
C,07/03/2019 22:01
D,07/03/2019 22:01
B,07/03/2019 22:01
C,07/03/2019 22:01
F,07/03/2019 22:02
C,07/03/2019 22:02
A,07/03/2019 22:02
E,07/03/2019 22:02
E,07/03/2019 22:02
A,07/03/2019 22:03
F,07/03/2019 22:03
B,07/03/2019 22:03
C,07/03/2019 22:03
F,07/03/2019 22:03
A,07/03/2019 22:04
B,07/03/2019 22:04
D,07/03/2019 22:04
F,07/03/2019 22:04
B,07/03/2019 22:05
C,07/03/2019 22:05
C,07/03/2019 22:05
C,07/03/2019 22:06
E,07/03/2019 22:06
F,07/03/2019 22:06
A,07/03/2019 22:06
E,07/03/2019 22:07
F,07/03/2019 22:07
B,07/03/2019 22:07
A,07/03/2019 22:08
F,07/03/2019 22:08
A,07/03/2019 22:08
A,07/03/2019 22:08
A,07/03/2019 22:08
E,07/03/2019 22:08
A,07/03/2019 22:08
B,07/03/2019 22:09
A,07/03/2019 22:09
B,07/03/2019 22:09
B,07/03/2019 22:09
B,07/03/2019 22:09
C,07/03/2019 22:09
B,07/03/2019 22:09
D,07/03/2019 22:10
B,07/03/2019 22:10
D,07/03/2019 22:10
D,07/03/2019 22:10
C,07/03/2019 22:10
F,07/03/2019 22:10
E,07/03/2019 22:10
C,07/03/2019 22:11
C,07/03/2019 22:11
C,07/03/2019 22:11
C,07/03/2019 22:11
D,07/03/2019 22:11
A,07/03/2019 22:11
C,07/03/2019 22:11
F,07/03/2019 22:12
D,07/03/2019 22:12
F,07/03/2019 22:12
F,07/03/2019 22:12
A,07/03/2019 22:12
A,07/03/2019 22:12
F,07/03/2019 22:12
B,07/03/2019 22:12
F,07/03/2019 22:12
F,07/03/2019 22:13
B,07/03/2019 22:13
B,07/03/2019 22:13
A,07/03/2019 22:13
E,07/03/2019 22:13
D,07/03/2019 22:14
D,07/03/2019 22:14
B,07/03/2019 22:14
C,07/03/2019 22:14
C,07/03/2019 22:15
C,07/03/2019 22:15
C,07/03/2019 22:15
F,07/03/2019 22:15
F,07/03/2019 22:16
F,07/03/2019 22:16
E,07/03/2019 22:16
F,07/03/2019 22:17
